# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2507       9.469290671848e-12       3.946760665865e-13      -2.405702888040e-13       0.000000000000e+00       1.469942390186e-16       2.658333715391e-17      -2.868105861151e-18 
 2508       9.432892220053e-12       3.961794431846e-13      -2.437685010528e-13       0.000000000000e+00       1.467518800610e-16       2.673490950580e-17      -2.899966457342e-18 
 2509       9.396905438131e-12       3.976639088669e-13      -2.470817404056e-13       0.000000000000e+00       1.465100059105e-16       2.688228545420e-17      -2.930944326534e-18 
 2510       9.361337730885e-12       3.991284520940e-13      -2.505080377034e-13       0.000000000000e+00       1.462686151101e-16       2.702515278914e-17      -2.960956482936e-18 
 2511       9.326196524119e-12       4.005720582184e-13      -2.540454168721e-13       0.000000000000e+00       1.460277061931e-16       2.716319833038e-17      -2.989919681493e-18 
 2512       9.291489264655e-12       4.019937094815e-13      -2.576918949157e-13       0.000000000000e+00       1.457872776839e-16       2.729610792643e-17      -3.017750417628e-18 
 2513       9.257223420351e-12       4.033923850108e-13      -2.614454819086e-13       0.000000000000e+00       1.455473280973e-16       2.742356645367e-17      -3.044364926984e-18 
 2514       9.223406480124e-12       4.047670608164e-13      -2.653041809891e-13       0.000000000000e+00       1.453078559389e-16       2.754525781532e-17      -3.069679185173e-18 
 2515       9.190045953967e-12       4.061167097884e-13      -2.692659883522e-13       0.000000000000e+00       1.450688597046e-16       2.766086494050e-17      -3.093608907513e-18 
 2516       9.157148093271e-12       4.074404082703e-13      -2.733287707506e-13       0.000000000000e+00       1.448303380312e-16       2.777015011734e-17      -3.116088835029e-18 
 2517       9.124714043590e-12       4.087376564637e-13      -2.774898972348e-13       0.000000000000e+00       1.445922901461e-16       2.787319650499e-17      -3.137130715605e-18 
 2518       9.092743669527e-12       4.100080598824e-13      -2.817466052561e-13       0.000000000000e+00       1.443547154202e-16       2.797016802525e-17      -3.156765659764e-18 
 2519       9.061236832391e-12       4.112512229438e-13      -2.860961229537e-13       0.000000000000e+00       1.441176132173e-16       2.806122915675e-17      -3.175024885163e-18 
 2520       9.030193390199e-12       4.124667489680e-13      -2.905356691455e-13       0.000000000000e+00       1.438809828951e-16       2.814654493548e-17      -3.191939716707e-18 
 2521       8.999613197667e-12       4.136542401765e-13      -2.950624533187e-13       0.000000000000e+00       1.436448238046e-16       2.822628095536e-17      -3.207541586655e-18 
 2522       8.969496106209e-12       4.148132976915e-13      -2.996736756202e-13       0.000000000000e+00       1.434091352900e-16       2.830060336885e-17      -3.221862034727e-18 
 2523       8.939841963934e-12       4.159435215349e-13      -3.043665268475e-13       0.000000000000e+00       1.431739166892e-16       2.836967888746e-17      -3.234932708220e-18 
 2524       8.910650615635e-12       4.170445106266e-13      -3.091381884390e-13       0.000000000000e+00       1.429391673332e-16       2.843367478234e-17      -3.246785362112e-18 
 2525       8.881921902792e-12       4.181158627845e-13      -3.139858324647e-13       0.000000000000e+00       1.427048865468e-16       2.849275888483e-17      -3.257451859169e-18 
 2526       8.853655663565e-12       4.191571747226e-13      -3.189066216167e-13       0.000000000000e+00       1.424710736478e-16       2.854709958705e-17      -3.266964170060e-18 
 2527       8.825851732789e-12       4.201680420504e-13      -3.238977092000e-13       0.000000000000e+00       1.422377279475e-16       2.859686584246e-17      -3.275354373463e-18 
 2528       8.798509941970e-12       4.211480592716e-13      -3.289562391229e-13       0.000000000000e+00       1.420048487505e-16       2.864222716637e-17      -3.282654656173e-18 
 2529       8.771630119283e-12       4.220968197834e-13      -3.340793458876e-13       0.000000000000e+00       1.417724353550e-16       2.868335363661e-17      -3.288897313214e-18 
 2530       8.745212089565e-12       4.230139158752e-13      -3.392641545807e-13       0.000000000000e+00       1.415404870523e-16       2.872041589397e-17      -3.294114747946e-18 
 2531       8.719255674310e-12       4.238989387276e-13      -3.445077808642e-13       0.000000000000e+00       1.413090031270e-16       2.875358514288e-17      -3.298339472174e-18 
 2532       8.693760691669e-12       4.247514784116e-13      -3.498073309656e-13       0.000000000000e+00       1.410779828573e-16       2.878303315190e-17      -3.301604106257e-18 
 2533       8.668726956441e-12       4.255711238870e-13      -3.551599016686e-13       0.000000000000e+00       1.408474255145e-16       2.880893225430e-17      -3.303941379220e-18 
 2534       8.644154280074e-12       4.263574630020e-13      -3.605625803038e-13       0.000000000000e+00       1.406173303633e-16       2.883145534864e-17      -3.305384128858e-18 
 2535       8.620042470655e-12       4.271100824920e-13      -3.660124447393e-13       0.000000000000e+00       1.403876966617e-16       2.885077589935e-17      -3.305965301852e-18 
 2536       8.596391332909e-12       4.278285679783e-13      -3.715065633713e-13       0.000000000000e+00       1.401585236609e-16       2.886706793722e-17      -3.305717953870e-18 
 2537       8.573200668194e-12       4.285125039672e-13      -3.770419951144e-13       0.000000000000e+00       1.399298106055e-16       2.888050606007e-17      -3.304675249682e-18 
 2538       8.550470274499e-12       4.291614738491e-13      -3.826157893925e-13       0.000000000000e+00       1.397015567334e-16       2.889126543321e-17      -3.302870463267e-18 
 2539       8.528199946435e-12       4.297750598973e-13      -3.882249861293e-13       0.000000000000e+00       1.394737612757e-16       2.889952179011e-17      -3.300336977923e-18 
 2540       8.506389475234e-12       4.303528432670e-13      -3.938666157389e-13       0.000000000000e+00       1.392464234568e-16       2.890545143285e-17      -3.297108286374e-18 
 2541       8.485038648746e-12       4.308944039945e-13      -3.995376991163e-13       0.000000000000e+00       1.390195424943e-16       2.890923123280e-17      -3.293217990881e-18 
 2542       8.464147251431e-12       4.313993209956e-13      -4.052352476280e-13       0.000000000000e+00       1.387931175991e-16       2.891103863108e-17      -3.288699803352e-18 
 2543       8.443715064357e-12       4.318671720653e-13      -4.109562631027e-13       0.000000000000e+00       1.385671479753e-16       2.891105163921e-17      -3.283587545447e-18 
 2544       8.423741865197e-12       4.322975338762e-13      -4.166977378218e-13       0.000000000000e+00       1.383416328203e-16       2.890944883963e-17      -3.277915148693e-18 
 2545       8.404227428221e-12       4.326899819775e-13      -4.224566545098e-13       0.000000000000e+00       1.381165713247e-16       2.890640938625e-17      -3.271716654587e-18 
 2546       8.385171524295e-12       4.330440907944e-13      -4.282299863254e-13       0.000000000000e+00       1.378919626722e-16       2.890211300507e-17      -3.265026214710e-18 
 2547       8.366573920875e-12       4.333594336266e-13      -4.340146968515e-13       0.000000000000e+00       1.376678060398e-16       2.889673999469e-17      -3.257878090833e-18 
 2548       8.348434382005e-12       4.336355826475e-13      -4.398077400862e-13       0.000000000000e+00       1.374441005978e-16       2.889047122690e-17      -3.250306655027e-18 
 2549       8.330752668311e-12       4.338721089032e-13      -4.456060604332e-13       0.000000000000e+00       1.372208455095e-16       2.888348814724e-17      -3.242346389773e-18 
 2550       8.313528536994e-12       4.340685823113e-13      -4.514065926924e-13       0.000000000000e+00       1.369980399315e-16       2.887597277559e-17      -3.234031888070e-18 
 2551       8.296761741832e-12       4.342245716597e-13      -4.572062620505e-13       0.000000000000e+00       1.367756830134e-16       2.886810770667e-17      -3.225397853545e-18 
 2552       8.280452033170e-12       4.343396446063e-13      -4.630019840715e-13       0.000000000000e+00       1.365537738983e-16       2.886007611068e-17      -3.216479100560e-18 
 2553       8.264599157922e-12       4.344133676771e-13      -4.687906646875e-13       0.000000000000e+00       1.363323117221e-16       2.885206173380e-17      -3.207310554324e-18 
 2554       8.249202859557e-12       4.344453062656e-13      -4.745692001892e-13       0.000000000000e+00       1.361112956140e-16       2.884424889881e-17      -3.197927251000e-18 
 2555       8.234261963385e-12       4.344351360558e-13      -4.803346463579e-13       0.000000000000e+00       1.358907246463e-16       2.883678459334e-17      -3.188356735467e-18 
 2556       8.219771626646e-12       4.343829779906e-13      -4.860847269406e-13       0.000000000000e+00       1.356705976838e-16       2.882966449616e-17      -3.178596206769e-18 
 2557       8.205726072651e-12       4.342890652209e-13      -4.918173280704e-13       0.000000000000e+00       1.354509135335e-16       2.882284629885e-17      -3.168635241902e-18 
 2558       8.192119504045e-12       4.341536318572e-13      -4.975303293833e-13       0.000000000000e+00       1.352316709946e-16       2.881628755858e-17      -3.158463386231e-18 
 2559       8.178946102785e-12       4.339769129704e-13      -5.032216040117e-13       0.000000000000e+00       1.350128688584e-16       2.880994569801e-17      -3.148070153467e-18 
 2560       8.166200030127e-12       4.337591445929e-13      -5.088890185785e-13       0.000000000000e+00       1.347945059083e-16       2.880377800513e-17      -3.137445025628e-18 
 2561       8.153875426594e-12       4.335005637194e-13      -5.145304331903e-13       0.000000000000e+00       1.345765809201e-16       2.879774163318e-17      -3.126577453016e-18 
 2562       8.141966411966e-12       4.332014083085e-13      -5.201437014316e-13       0.000000000000e+00       1.343590926614e-16       2.879179360045e-17      -3.115456854182e-18 
 2563       8.130467085248e-12       4.328619172829e-13      -5.257266703578e-13       0.000000000000e+00       1.341420398921e-16       2.878589079019e-17      -3.104072615896e-18 
 2564       8.119371524659e-12       4.324823305311e-13      -5.312771804899e-13       0.000000000000e+00       1.339254213643e-16       2.877998995047e-17      -3.092414093117e-18 
 2565       8.108673787604e-12       4.320628889079e-13      -5.367930658071e-13       0.000000000000e+00       1.337092358221e-16       2.877404769405e-17      -3.080470608964e-18 
 2566       8.098367910655e-12       4.316038342358e-13      -5.422721537414e-13       0.000000000000e+00       1.334934820015e-16       2.876802049825e-17      -3.068231454681e-18 
 2567       8.088447909532e-12       4.311054093059e-13      -5.477122651705e-13       0.000000000000e+00       1.332781586310e-16       2.876186470478e-17      -3.055685889610e-18 
 2568       8.078907779079e-12       4.305678578787e-13      -5.531112144123e-13       0.000000000000e+00       1.330632644309e-16       2.875553651969e-17      -3.042823141161e-18 
 2569       8.069741493243e-12       4.299914246855e-13      -5.584668092179e-13       0.000000000000e+00       1.328487981137e-16       2.874899201316e-17      -3.029632404778e-18 
 2570       8.060943005058e-12       4.293763554291e-13      -5.637768507657e-13       0.000000000000e+00       1.326347583837e-16       2.874218711939e-17      -3.016102843912e-18 
 2571       8.052506246615e-12       4.287228967847e-13      -5.690391336549e-13       0.000000000000e+00       1.324211439376e-16       2.873507763649e-17      -3.002223589986e-18 
 2572       8.044425129050e-12       4.280312964015e-13      -5.742514458995e-13       0.000000000000e+00       1.322079534640e-16       2.872761922633e-17      -2.987983742371e-18 
 2573       8.036693542516e-12       4.273018029030e-13      -5.794115689214e-13       0.000000000000e+00       1.319951856434e-16       2.871976741440e-17      -2.973372368348e-18 
 2574       8.029305356166e-12       4.265346658887e-13      -5.845172775447e-13       0.000000000000e+00       1.317828391485e-16       2.871147758972e-17      -2.958378503083e-18 
 2575       8.022254418132e-12       4.257301359343e-13      -5.895663399891e-13       0.000000000000e+00       1.315709126440e-16       2.870270500463e-17      -2.942991149592e-18 
 2576       8.015534555500e-12       4.248884645936e-13      -5.945565178636e-13       0.000000000000e+00       1.313594047864e-16       2.869340477473e-17      -2.927199278716e-18 
 2577       8.009139574295e-12       4.240099043988e-13      -5.994855661602e-13       0.000000000000e+00       1.311483142245e-16       2.868353187874e-17      -2.910991829084e-18 
 2578       8.003063259452e-12       4.230947088620e-13      -6.043512332478e-13       0.000000000000e+00       1.309376395989e-16       2.867304115830e-17      -2.894357707087e-18 
 2579       7.997299374805e-12       4.221431324758e-13      -6.091512608656e-13       0.000000000000e+00       1.307273795422e-16       2.866188731795e-17      -2.877285786846e-18 
 2580       7.991841663056e-12       4.211554307147e-13      -6.138833841168e-13       0.000000000000e+00       1.305175326789e-16       2.865002492489e-17      -2.859764910180e-18 
 2581       7.986683845760e-12       4.201318600358e-13      -6.185453314625e-13       0.000000000000e+00       1.303080976256e-16       2.863740840891e-17      -2.841783886578e-18 
 2582       7.981819623303e-12       4.190726778801e-13      -6.231348247154e-13       0.000000000000e+00       1.300990729908e-16       2.862399206224e-17      -2.823331493167e-18 
 2583       7.977242674881e-12       4.179781426731e-13      -6.276495790334e-13       0.000000000000e+00       1.298904573749e-16       2.860973003943e-17      -2.804396474681e-18 
 2584       7.972946658474e-12       4.168485138263e-13      -6.320873029130e-13       0.000000000000e+00       1.296822493702e-16       2.859457635720e-17      -2.784967543430e-18 
 2585       7.968925210835e-12       4.156840517380e-13      -6.364456981835e-13       0.000000000000e+00       1.294744475610e-16       2.857848489431e-17      -2.765033379273e-18 
 2586       7.965171947458e-12       4.144850177940e-13      -6.407224600005e-13       0.000000000000e+00       1.292670505235e-16       2.856140939145e-17      -2.744582629581e-18 
 2587       7.961680462566e-12       4.132516743693e-13      -6.449152768396e-13       0.000000000000e+00       1.290600568258e-16       2.854330345107e-17      -2.723603909212e-18 
 2588       7.958444329082e-12       4.119842848284e-13      -6.490218304898e-13       0.000000000000e+00       1.288534650278e-16       2.852412053730e-17      -2.702085800480e-18 
 2589       7.955457098617e-12       4.106831135267e-13      -6.530397960476e-13       0.000000000000e+00       1.286472736813e-16       2.850381397576e-17      -2.680016853120e-18 
 2590       7.952712301439e-12       4.093484258117e-13      -6.569668419107e-13       0.000000000000e+00       1.284414813302e-16       2.848233695347e-17      -2.657385584262e-18 
 2591       7.950203446459e-12       4.079804880234e-13      -6.608006297713e-13       0.000000000000e+00       1.282360865100e-16       2.845964251871e-17      -2.634180478398e-18 
 2592       7.947924021209e-12       4.065795674958e-13      -6.645388146101e-13       0.000000000000e+00       1.280310877481e-16       2.843568358086e-17      -2.610389987352e-18 
 2593       7.945867491816e-12       4.051459325579e-13      -6.681790446901e-13       0.000000000000e+00       1.278264835638e-16       2.841041291031e-17      -2.586002530249e-18 
 2594       7.944027179459e-12       4.036799102903e-13      -6.717192784154e-13       0.000000000000e+00       1.276222726218e-16       2.838380014723e-17      -2.561015798053e-18 
 2595       7.942395888989e-12       4.021820601506e-13      -6.751587368771e-13       0.000000000000e+00       1.274184541934e-16       2.835588293309e-17      -2.535464724617e-18 
 2596       7.940966278166e-12       4.006530013303e-13      -6.784969566722e-13       0.000000000000e+00       1.272150276978e-16       2.832671606756e-17      -2.509393673473e-18 
 2597       7.939730980978e-12       3.990933550900e-13      -6.817334735258e-13       0.000000000000e+00       1.270119925488e-16       2.829635452590e-17      -2.482847147735e-18 
 2598       7.938682607612e-12       3.975037447614e-13      -6.848678222907e-13       0.000000000000e+00       1.268093481550e-16       2.826485345917e-17      -2.455869790241e-18 
 2599       7.937813744437e-12       3.958847957495e-13      -6.878995369464e-13       0.000000000000e+00       1.266070939195e-16       2.823226819442e-17      -2.428506383683e-18 
 2600       7.937116953976e-12       3.942371355345e-13      -6.908281505987e-13       0.000000000000e+00       1.264052292402e-16       2.819865423481e-17      -2.400801850743e-18 
 2601       7.936584774885e-12       3.925613936737e-13      -6.936531954789e-13       0.000000000000e+00       1.262037535095e-16       2.816406725982e-17      -2.372801254230e-18 
 2602       7.936209721929e-12       3.908582018038e-13      -6.963742029432e-13       0.000000000000e+00       1.260026661143e-16       2.812856312540e-17      -2.344549797216e-18 
 2603       7.935984285959e-12       3.891281936431e-13      -6.989907034718e-13       0.000000000000e+00       1.258019664364e-16       2.809219786417e-17      -2.316092823168e-18 
 2604       7.935900933890e-12       3.873720049929e-13      -7.015022266687e-13       0.000000000000e+00       1.256016538521e-16       2.805502768555e-17      -2.287475816086e-18 
 2605       7.935952108674e-12       3.855902737401e-13      -7.039083012608e-13       0.000000000000e+00       1.254017277320e-16       2.801710897597e-17      -2.258744400636e-18 
 2606       7.936130229281e-12       3.837836398591e-13      -7.062084550970e-13       0.000000000000e+00       1.252021874419e-16       2.797849829902e-17      -2.229944342288e-18 
 2607       7.936427690673e-12       3.819527454139e-13      -7.084022151480e-13       0.000000000000e+00       1.250030323416e-16       2.793925239561e-17      -2.201121547451e-18 
 2608       7.936836863782e-12       3.800982345599e-13      -7.104891075055e-13       0.000000000000e+00       1.248042617857e-16       2.789942818418e-17      -2.172322063603e-18 
 2609       7.937350095487e-12       3.782207535462e-13      -7.124686573811e-13       0.000000000000e+00       1.246058751236e-16       2.785908276084e-17      -2.143592079435e-18 
 2610       7.937959708589e-12       3.763209507174e-13      -7.143403891064e-13       0.000000000000e+00       1.244078716988e-16       2.781827339954e-17      -2.114977924978e-18 
 2611       7.938658001790e-12       3.743994765160e-13      -7.161038261317e-13       0.000000000000e+00       1.242102508499e-16       2.777705755225e-17      -2.086526071746e-18 
 2612       7.939437249668e-12       3.724569834841e-13      -7.177584910256e-13       0.000000000000e+00       1.240130119095e-16       2.773549284915e-17      -2.058283132863e-18 
 2613       7.940289702654e-12       3.704941262656e-13      -7.193039054746e-13       0.000000000000e+00       1.238161542052e-16       2.769363709877e-17      -2.030295863204e-18 
 2614       7.941207587009e-12       3.685115616082e-13      -7.207395902819e-13       0.000000000000e+00       1.236196770590e-16       2.765154828817e-17      -2.002611159531e-18 
 2615       7.942183104802e-12       3.665099483654e-13      -7.220650653670e-13       0.000000000000e+00       1.234235797872e-16       2.760928458312e-17      -1.975276060623e-18 
 2616       7.943208433885e-12       3.644899474987e-13      -7.232798497652e-13       0.000000000000e+00       1.232278617010e-16       2.756690432826e-17      -1.948337747415e-18 
 2617       7.944275727869e-12       3.624522220795e-13      -7.243834616268e-13       0.000000000000e+00       1.230325221058e-16       2.752446604729e-17      -1.921843543134e-18 
 2618       7.945377116104e-12       3.603974372912e-13      -7.253754182164e-13       0.000000000000e+00       1.228375603018e-16       2.748202844311e-17      -1.895840913431e-18 
 2619       7.946504703653e-12       3.583262604311e-13      -7.262552359122e-13       0.000000000000e+00       1.226429755835e-16       2.743965039804e-17      -1.870377466519e-18 
 2620       7.947650571269e-12       3.562393609128e-13      -7.270224302056e-13       0.000000000000e+00       1.224487672399e-16       2.739739097392e-17      -1.845500953308e-18 
 2621       7.948806775374e-12       3.541374102677e-13      -7.276765157002e-13       0.000000000000e+00       1.222549345547e-16       2.735530941236e-17      -1.821259267539e-18 
 2622       7.949965348030e-12       3.520210821476e-13      -7.282170061114e-13       0.000000000000e+00       1.220614768060e-16       2.731346513484e-17      -1.797700445919e-18 
 2623       7.951118296925e-12       3.498910523263e-13      -7.286434142656e-13       0.000000000000e+00       1.218683932661e-16       2.727191774295e-17      -1.774872668259e-18 
 2624       7.952257605341e-12       3.477479987020e-13      -7.289552520997e-13       0.000000000000e+00       1.216756832022e-16       2.723072701850e-17      -1.752824257606e-18 
 2625       7.953375232135e-12       3.455926012992e-13      -7.291520306603e-13       0.000000000000e+00       1.214833458757e-16       2.718995292371e-17      -1.731603680380e-18 
 2626       7.954463111714e-12       3.434255422704e-13      -7.292332601029e-13       0.000000000000e+00       1.212913805425e-16       2.714965560142e-17      -1.711259546510e-18 
 2627       7.955513154016e-12       3.412475058988e-13      -7.291984496916e-13       0.000000000000e+00       1.210997864531e-16       2.710989537521e-17      -1.691840609567e-18 
 2628       7.956517244479e-12       3.390591785998e-13      -7.290471077982e-13       0.000000000000e+00       1.209085628523e-16       2.707073274957e-17      -1.673395766900e-18 
 2629       7.957467244025e-12       3.368612489233e-13      -7.287787419017e-13       0.000000000000e+00       1.207177089794e-16       2.703222841014e-17      -1.655974059775e-18 
 2630       7.958354989033e-12       3.346544075558e-13      -7.283928585874e-13       0.000000000000e+00       1.205272240681e-16       2.699444322379e-17      -1.639624673503e-18 
 2631       7.959172291317e-12       3.324393473221e-13      -7.278889635464e-13       0.000000000000e+00       1.203371073466e-16       2.695743823885e-17      -1.624396937581e-18 
 2632       7.959910938102e-12       3.302167631878e-13      -7.272665615751e-13       0.000000000000e+00       1.201473580375e-16       2.692127468526e-17      -1.610340325828e-18 
 2633       7.960563282468e-12       3.279873367077e-13      -7.265254284255e-13       0.000000000000e+00       1.199579753752e-16       2.688599532362e-17      -1.597483484051e-18 
 2634       7.961124018310e-12       3.257516892745e-13      -7.256664280109e-13       0.000000000000e+00       1.197689586594e-16       2.685156837859e-17      -1.585771185357e-18 
 2635       7.961588415203e-12       3.235104286144e-13      -7.246906997438e-13       0.000000000000e+00       1.195803072017e-16       2.681794329399e-17      -1.575127024478e-18 
 2636       7.961951728819e-12       3.212641643183e-13      -7.235993871020e-13       0.000000000000e+00       1.193920203088e-16       2.678506935547e-17      -1.565474358171e-18 
 2637       7.962209200916e-12       3.190135078439e-13      -7.223936376323e-13       0.000000000000e+00       1.192040972817e-16       2.675289569039e-17      -1.556736304984e-18 
 2638       7.962356059319e-12       3.167590725170e-13      -7.210746029543e-13       0.000000000000e+00       1.190165374164e-16       2.672137126760e-17      -1.548835745035e-18 
 2639       7.962387517914e-12       3.145014735337e-13      -7.196434387649e-13       0.000000000000e+00       1.188293400036e-16       2.669044489737e-17      -1.541695319775e-18 
 2640       7.962298776629e-12       3.122413279621e-13      -7.181013048421e-13       0.000000000000e+00       1.186425043284e-16       2.666006523118e-17      -1.535237431772e-18 
 2641       7.962085021426e-12       3.099792547438e-13      -7.164493650492e-13       0.000000000000e+00       1.184560296709e-16       2.663018076159e-17      -1.529384244473e-18 
 2642       7.961741424285e-12       3.077158746960e-13      -7.146887873386e-13       0.000000000000e+00       1.182699153058e-16       2.660073982209e-17      -1.524057681982e-18 
 2643       7.961263143191e-12       3.054518105130e-13      -7.128207437562e-13       0.000000000000e+00       1.180841605024e-16       2.657169058693e-17      -1.519179428831e-18 
 2644       7.960645322121e-12       3.031876867681e-13      -7.108464104449e-13       0.000000000000e+00       1.178987645246e-16       2.654298107099e-17      -1.514670929753e-18 
 2645       7.959883091034e-12       3.009241299156e-13      -7.087669676493e-13       0.000000000000e+00       1.177137266313e-16       2.651455912964e-17      -1.510453389454e-18 
 2646       7.958971565852e-12       2.986617682921e-13      -7.065835997193e-13       0.000000000000e+00       1.175290460757e-16       2.648637245854e-17      -1.506447772385e-18 
 2647       7.957905848454e-12       2.964012321186e-13      -7.042974951144e-13       0.000000000000e+00       1.173447221058e-16       2.645836859353e-17      -1.502574802514e-18 
 2648       7.956681026656e-12       2.941431535023e-13      -7.019098464073e-13       0.000000000000e+00       1.171607539641e-16       2.643049491048e-17      -1.498754963099e-18 
 2649       7.955292174204e-12       2.918881664381e-13      -6.994218502886e-13       0.000000000000e+00       1.169771408880e-16       2.640269862510e-17      -1.494908496462e-18 
 2650       7.953734350757e-12       2.896369068107e-13      -6.968347075704e-13       0.000000000000e+00       1.167938821094e-16       2.637492679283e-17      -1.490955403759e-18 
 2651       7.952002601875e-12       2.873900123960e-13      -6.941496231904e-13       0.000000000000e+00       1.166109768547e-16       2.634712630867e-17      -1.486815444752e-18 
 2652       7.950091959007e-12       2.851481228633e-13      -6.913678062161e-13       0.000000000000e+00       1.164284243451e-16       2.631924390703e-17      -1.482408137585e-18 
 2653       7.947997439477e-12       2.829118797767e-13      -6.884904698487e-13       0.000000000000e+00       1.162462237963e-16       2.629122616158e-17      -1.477652758551e-18 
 2654       7.945714046471e-12       2.806819265972e-13      -6.855188314271e-13       0.000000000000e+00       1.160643744186e-16       2.626301948508e-17      -1.472468341871e-18 
 2655       7.943236769023e-12       2.784589086842e-13      -6.824541124322e-13       0.000000000000e+00       1.158828754171e-16       2.623457012928e-17      -1.466773679459e-18 
 2656       7.940560582004e-12       2.762434732973e-13      -6.792975384908e-13       0.000000000000e+00       1.157017259912e-16       2.620582418470e-17      -1.460487320701e-18 
 2657       7.937680446108e-12       2.740362695982e-13      -6.760503393794e-13       0.000000000000e+00       1.155209253350e-16       2.617672758054e-17      -1.453527572224e-18 
 2658       7.934591307840e-12       2.718379486526e-13      -6.727137490287e-13       0.000000000000e+00       1.153404726373e-16       2.614722608448e-17      -1.445812497667e-18 
 2659       7.931288099499e-12       2.696491634316e-13      -6.692890055273e-13       0.000000000000e+00       1.151603670814e-16       2.611726530257e-17      -1.437259917457e-18 
 2660       7.927765739170e-12       2.674705688137e-13      -6.657773511261e-13       0.000000000000e+00       1.149806078450e-16       2.608679067903e-17      -1.427787408581e-18 
 2661       7.924019130709e-12       2.653028215865e-13      -6.621800322417e-13       0.000000000000e+00       1.148011941006e-16       2.605574749616e-17      -1.417312304354e-18 
 2662       7.920043163728e-12       2.631465804487e-13      -6.584982994613e-13       0.000000000000e+00       1.146221250151e-16       2.602408087412e-17      -1.405751694197e-18 
 2663       7.915832713584e-12       2.610025060114e-13      -6.547334075459e-13       0.000000000000e+00       1.144433997501e-16       2.599173577086e-17      -1.393022423406e-18 
 2664       7.911382641369e-12       2.588712608004e-13      -6.508866154351e-13       0.000000000000e+00       1.142650174616e-16       2.595865698187e-17      -1.379041092924e-18 
 2665       7.906687793888e-12       2.567535092577e-13      -6.469591862505e-13       0.000000000000e+00       1.140869773002e-16       2.592478914011e-17      -1.363724059117e-18 
 2666       7.901743003657e-12       2.546499177432e-13      -6.429523873004e-13       0.000000000000e+00       1.139092784110e-16       2.589007671583e-17      -1.346987433543e-18 
 2667       7.896543088880e-12       2.525611545366e-13      -6.388674900831e-13       0.000000000000e+00       1.137319199336e-16       2.585446401641e-17      -1.328747082725e-18 
 2668       7.891082853443e-12       2.504878898391e-13      -6.347057702916e-13       0.000000000000e+00       1.135549010023e-16       2.581789518622e-17      -1.308918627924e-18 
 2669       7.885357086898e-12       2.484307957755e-13      -6.304685078172e-13       0.000000000000e+00       1.133782207456e-16       2.578031420646e-17      -1.287417444912e-18 
 2670       7.879360564450e-12       2.463905463954e-13      -6.261569867539e-13       0.000000000000e+00       1.132018782868e-16       2.574166489501e-17      -1.264158663742e-18 
 2671       7.873088046945e-12       2.443678176754e-13      -6.217724954022e-13       0.000000000000e+00       1.130258727436e-16       2.570189090629e-17      -1.239057168523e-18 
 2672       7.866535144501e-12       2.423632209309e-13      -6.173164190166e-13       0.000000000000e+00       1.128502032412e-16       2.566094456400e-17      -1.212058359507e-18 
 2673       7.859700912599e-12       2.403771026506e-13      -6.127905185962e-13       0.000000000000e+00       1.126748689528e-16       2.561881341257e-17      -1.183230624006e-18 
 2674       7.852585270199e-12       2.384097435684e-13      -6.081966536298e-13       0.000000000000e+00       1.124998690593e-16       2.557549381092e-17      -1.152673371817e-18 
 2675       7.845188137378e-12       2.364614251545e-13      -6.035366894977e-13       0.000000000000e+00       1.123252027362e-16       2.553098211279e-17      -1.120486319222e-18 
 2676       7.837509435343e-12       2.345324296160e-13      -5.988124974763e-13       0.000000000000e+00       1.121508691538e-16       2.548527466671e-17      -1.086769489277e-18 
 2677       7.829549086423e-12       2.326230398973e-13      -5.940259547445e-13       0.000000000000e+00       1.119768674773e-16       2.543836781604e-17      -1.051623212099e-18 
 2678       7.821307014077e-12       2.307335396810e-13      -5.891789443889e-13       0.000000000000e+00       1.118031968663e-16       2.539025789890e-17      -1.015148125160e-18 
 2679       7.812783142892e-12       2.288642133886e-13      -5.842733554096e-13       0.000000000000e+00       1.116298564753e-16       2.534094124824e-17      -9.774451735723e-19 
 2680       7.803977398585e-12       2.270153461809e-13      -5.793110827255e-13       0.000000000000e+00       1.114568454533e-16       2.529041419177e-17      -9.386156103784e-19 
 2681       7.794889708005e-12       2.251872239588e-13      -5.742940271802e-13       0.000000000000e+00       1.112841629441e-16       2.523867305202e-17      -8.987609968417e-19 
 2682       7.785519999134e-12       2.233801333641e-13      -5.692240955478e-13       0.000000000000e+00       1.111118080862e-16       2.518571414629e-17      -8.579832027342e-19 
 2683       7.775868201090e-12       2.215943617798e-13      -5.641032005377e-13       0.000000000000e+00       1.109397800126e-16       2.513153378667e-17      -8.163844066267e-19 
