# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1937       3.163830406836e-11       1.499790471180e-12      -1.863208686462e-12       6.712430607275e-15       4.233093963221e-16       9.921684572001e-17      -1.752093895172e-17 
 1938       3.160347001483e-11       1.497472872494e-12      -1.881082068615e-12       6.704763729276e-15       4.224238601826e-16       9.957856139040e-17      -1.747617075122e-17 
 1939       3.156997089642e-11       1.495030545382e-12      -1.898784299205e-12       6.697129285670e-15       4.215405944133e-16       9.993574688992e-17      -1.742907716240e-17 
 1940       3.153778487162e-11       1.492464770288e-12      -1.916309377266e-12       6.689527131567e-15       4.206595929417e-16       1.002882688809e-16      -1.737966671220e-17 
 1941       3.150688999536e-11       1.489776834083e-12      -1.933651278945e-12       6.681957121012e-15       4.197808496333e-16       1.006359935230e-16      -1.732794798423e-17 
 1942       3.147726421884e-11       1.486968030078e-12      -1.950803957472e-12       6.674419106980e-15       4.189043582915e-16       1.009787864727e-16      -1.727392961888e-17 
 1943       3.144888538945e-11       1.484039658034e-12      -1.967761343130e-12       6.666912941377e-15       4.180301126572e-16       1.013165128829e-16      -1.721762031336e-17 
 1944       3.142173125054e-11       1.480993024167e-12      -1.984517343228e-12       6.659438475042e-15       4.171581064093e-16       1.016490374017e-16      -1.715902882183e-17 
 1945       3.139577944136e-11       1.477829441160e-12      -2.001065842070e-12       6.651995557737e-15       4.162883331642e-16       1.019762241723e-16      -1.709816395544e-17 
 1946       3.137100749690e-11       1.474550228168e-12      -2.017400700930e-12       6.644584038152e-15       4.154207864756e-16       1.022979368322e-16      -1.703503458244e-17 
 1947       3.134739284770e-11       1.471156710833e-12      -2.033515758022e-12       6.637203763902e-15       4.145554598348e-16       1.026140385126e-16      -1.696964962824e-17 
 1948       3.132491281981e-11       1.467650221285e-12      -2.049404828467e-12       6.629854581524e-15       4.136923466702e-16       1.029243918375e-16      -1.690201807551e-17 
 1949       3.130354463456e-11       1.464032098158e-12      -2.065061704273e-12       6.622536336476e-15       4.128314403475e-16       1.032288589237e-16      -1.683214896426e-17 
 1950       3.128326540844e-11       1.460303686593e-12      -2.080480154298e-12       6.615248873137e-15       4.119727341694e-16       1.035273013796e-16      -1.676005139190e-17 
 1951       3.126405215302e-11       1.456466338250e-12      -2.095653924227e-12       6.607992034802e-15       4.111162213756e-16       1.038195803046e-16      -1.668573451335e-17 
 1952       3.124588177472e-11       1.452521411318e-12      -2.110576736539e-12       6.600765663683e-15       4.102618951428e-16       1.041055562890e-16      -1.660920754113e-17 
 1953       3.122873107475e-11       1.448470270518e-12      -2.125242290483e-12       6.593569600908e-15       4.094097485842e-16       1.043850894127e-16      -1.653047974539e-17 
 1954       3.121257674892e-11       1.444314287119e-12      -2.139644262045e-12       6.586403686516e-15       4.085597747499e-16       1.046580392450e-16      -1.644956045404e-17 
 1955       3.119739538751e-11       1.440054838941e-12      -2.153776303923e-12       6.579267759460e-15       4.077119666265e-16       1.049242648439e-16      -1.636645905282e-17 
 1956       3.118316347516e-11       1.435693310367e-12      -2.167632045496e-12       6.572161657599e-15       4.068663171372e-16       1.051836247554e-16      -1.628118498538e-17 
 1957       3.116985739068e-11       1.431231092352e-12      -2.181205092795e-12       6.565085217705e-15       4.060228191413e-16       1.054359770130e-16      -1.619374775337e-17 
 1958       3.115745340698e-11       1.426669582428e-12      -2.194489028476e-12       6.558038275453e-15       4.051814654347e-16       1.056811791367e-16      -1.610415691649e-17 
 1959       3.114592769084e-11       1.422010184717e-12      -2.207477411793e-12       6.551020665425e-15       4.043422487493e-16       1.059190881331e-16      -1.601242209262e-17 
 1960       3.113525630287e-11       1.417254309938e-12      -2.220163778563e-12       6.544032221105e-15       4.035051617531e-16       1.061495604938e-16      -1.591855295785e-17 
 1961       3.112541519727e-11       1.412403375417e-12      -2.232541641145e-12       6.537072774881e-15       4.026701970502e-16       1.063724521958e-16      -1.582255924663e-17 
 1962       3.111638022179e-11       1.407458805091e-12      -2.244604488406e-12       6.530142158038e-15       4.018373471803e-16       1.065876187001e-16      -1.572445075178e-17 
 1963       3.110812711751e-11       1.402422029526e-12      -2.256345785694e-12       6.523240200763e-15       4.010066046193e-16       1.067949149513e-16      -1.562423732461e-17 
 1964       3.110063151875e-11       1.397294485914e-12      -2.267758974812e-12       6.516366732137e-15       4.001779617783e-16       1.069941953773e-16      -1.552192887500e-17 
 1965       3.109386895290e-11       1.392077618093e-12      -2.278837473985e-12       6.509521580139e-15       3.993514110044e-16       1.071853138881e-16      -1.541753537149e-17 
 1966       3.108781484029e-11       1.386772876548e-12      -2.289574677832e-12       6.502704571639e-15       3.985269445800e-16       1.073681238757e-16      -1.531106684132e-17 
 1967       3.108244449409e-11       1.381381718424e-12      -2.299963957341e-12       6.495915532400e-15       3.977045547229e-16       1.075424782131e-16      -1.520253337057e-17 
 1968       3.107773312009e-11       1.375905607532e-12      -2.309998659838e-12       6.489154287078e-15       3.968842335861e-16       1.077082292538e-16      -1.509194510421e-17 
 1969       3.107365581663e-11       1.370346014360e-12      -2.319672108956e-12       6.482420659214e-15       3.960659732581e-16       1.078652288314e-16      -1.497931224618e-17 
 1970       3.107018768455e-11       1.364704515073e-12      -2.328978690491e-12       6.475714434034e-15       3.952497663084e-16       1.080133769707e-16      -1.486465941066e-17 
 1971       3.106730415820e-11       1.358983089313e-12      -2.337917118825e-12       6.469035246520e-15       3.944356074323e-16       1.081527684190e-16      -1.474806879225e-17 
 1972       3.106498067666e-11       1.353183824629e-12      -2.346487194712e-12       6.462382692503e-15       3.936234918183e-16       1.082835472026e-16      -1.462963731669e-17 
 1973       3.106319257361e-11       1.347308817698e-12      -2.354688721604e-12       6.455756365789e-15       3.928134146031e-16       1.084058580142e-16      -1.450946231933e-17 
 1974       3.106191507728e-11       1.341360174334e-12      -2.362521505659e-12       6.449155858153e-15       3.920053708714e-16       1.085198462135e-16      -1.438764154562e-17 
 1975       3.106112331029e-11       1.335340009506e-12      -2.369985355746e-12       6.442580759341e-15       3.911993556561e-16       1.086256578286e-16      -1.426427315169e-17 
 1976       3.106079228948e-11       1.329250447344e-12      -2.377080083445e-12       6.436030657064e-15       3.903953639376e-16       1.087234395566e-16      -1.413945570482e-17 
 1977       3.106089692582e-11       1.323093621151e-12      -2.383805503059e-12       6.429505136996e-15       3.895933906444e-16       1.088133387643e-16      -1.401328818401e-17 
 1978       3.106141202426e-11       1.316871673420e-12      -2.390161431613e-12       6.423003782772e-15       3.887934306526e-16       1.088955034896e-16      -1.388586998048e-17 
 1979       3.106231228358e-11       1.310586755838e-12      -2.396147688863e-12       6.416526175983e-15       3.879954787858e-16       1.089700824417e-16      -1.375730089820e-17 
 1980       3.106357229627e-11       1.304241029307e-12      -2.401764097299e-12       6.410071896178e-15       3.871995298155e-16       1.090372250028e-16      -1.362768115441e-17 
 1981       3.106516654838e-11       1.297836663947e-12      -2.407010482148e-12       6.403640520856e-15       3.864055784604e-16       1.090970812280e-16      -1.349711138018e-17 
 1982       3.106706941940e-11       1.291375839115e-12      -2.411886671383e-12       6.397231625465e-15       3.856136193865e-16       1.091498018472e-16      -1.336569262088e-17 
 1983       3.106925518211e-11       1.284860743411e-12      -2.416392495727e-12       6.390844783402e-15       3.848236472073e-16       1.091955382651e-16      -1.323352633676e-17 
 1984       3.107169800245e-11       1.278293574694e-12      -2.420527788654e-12       6.384479566005e-15       3.840356564835e-16       1.092344425626e-16      -1.310071440344e-17 
 1985       3.107437193940e-11       1.271676540092e-12      -2.424292386399e-12       6.378135542554e-15       3.832496417228e-16       1.092666674976e-16      -1.296735911243e-17 
 1986       3.107725094480e-11       1.265011856015e-12      -2.427686127961e-12       6.371812280269e-15       3.824655973801e-16       1.092923665058e-16      -1.283356317170e-17 
 1987       3.108030886326e-11       1.258301748163e-12      -2.430708855106e-12       6.365509344304e-15       3.816835178571e-16       1.093116937014e-16      -1.269942970615e-17 
 1988       3.108351943201e-11       1.251548451544e-12      -2.433360412374e-12       6.359226297745e-15       3.809033975026e-16       1.093248038785e-16      -1.256506225820e-17 
 1989       3.108685628075e-11       1.244754210481e-12      -2.435640647085e-12       6.352962701610e-15       3.801252306121e-16       1.093318525115e-16      -1.243056478824e-17 
 1990       3.109029293152e-11       1.237921278627e-12      -2.437549409341e-12       6.346718114843e-15       3.793490114278e-16       1.093329957560e-16      -1.229604167521e-17 
 1991       3.109380279858e-11       1.231051918972e-12      -2.439086552032e-12       6.340492094313e-15       3.785747341385e-16       1.093283904499e-16      -1.216159771710e-17 
 1992       3.109735918826e-11       1.224148403862e-12      -2.440251930844e-12       6.334284194811e-15       3.778023928796e-16       1.093181941145e-16      -1.202733813152e-17 
 1993       3.110093529882e-11       1.217213015005e-12      -2.441045404258e-12       6.328093969045e-15       3.770319817331e-16       1.093025649545e-16      -1.189336855614e-17 
 1994       3.110450422031e-11       1.210248043484e-12      -2.441466833559e-12       6.321920967642e-15       3.762634947271e-16       1.092816618600e-16      -1.175979504931e-17 
 1995       3.110803893448e-11       1.203255789771e-12      -2.441516082841e-12       6.315764739141e-15       3.754969258364e-16       1.092556444064e-16      -1.162672409051e-17 
 1996       3.111151231457e-11       1.196238563737e-12      -2.441193019010e-12       6.309624829991e-15       3.747322689816e-16       1.092246728560e-16      -1.149426258092e-17 
 1997       3.111489712524e-11       1.189198684663e-12      -2.440497511791e-12       6.303500784551e-15       3.739695180298e-16       1.091889081585e-16      -1.136251784395e-17 
 1998       3.111816602238e-11       1.182138481255e-12      -2.439429433731e-12       6.297392145084e-15       3.732086667939e-16       1.091485119519e-16      -1.123159762572e-17 
 1999       3.112129155301e-11       1.175060291652e-12      -2.437988660204e-12       6.291298451753e-15       3.724497090330e-16       1.091036465636e-16      -1.110161009563e-17 
 2000       3.112424615516e-11       1.167966463441e-12      -2.436175069419e-12       6.285219242625e-15       3.716926384520e-16       1.090544750108e-16      -1.097266384687e-17 
 2001       3.112700215766e-11       1.160859353668e-12      -2.433988542419e-12       6.279154053661e-15       3.709374487014e-16       1.090011610022e-16      -1.084486789693e-17 
 2002       3.112953178010e-11       1.153741328846e-12      -2.431428963094e-12       6.273102418717e-15       3.701841333779e-16       1.089438689380e-16      -1.071833168817e-17 
 2003       3.113180713261e-11       1.146614764975e-12      -2.428496218176e-12       6.267063869540e-15       3.694326860234e-16       1.088827639112e-16      -1.059316508830e-17 
 2004       3.113380021579e-11       1.139482047545e-12      -2.425190197255e-12       6.261037935766e-15       3.686831001255e-16       1.088180117087e-16      -1.046947839091e-17 
 2005       3.113548292051e-11       1.132345571555e-12      -2.421510792774e-12       6.255024144915e-15       3.679353691175e-16       1.087497788117e-16      -1.034738231602e-17 
 2006       3.113682702784e-11       1.125207741518e-12      -2.417457900041e-12       6.249022022393e-15       3.671894863778e-16       1.086782323967e-16      -1.022698801061e-17 
 2007       3.113780420886e-11       1.118070971479e-12      -2.413031417228e-12       6.243031091483e-15       3.664454452302e-16       1.086035403368e-16      -1.010840704910e-17 
 2008       3.113838602457e-11       1.110937685025e-12      -2.408231245382e-12       6.237050873350e-15       3.657032389439e-16       1.085258712020e-16      -9.991751433918e-18 
 2009       3.113854635432e-11       1.103810186462e-12      -2.403058059612e-12       6.231080900822e-15       3.649628612113e-16       1.084453324593e-16      -9.877096119662e-18 
 2010       3.113826870087e-11       1.096690273314e-12      -2.397515628791e-12       6.225120759889e-15       3.642243075864e-16       1.083617845775e-16      -9.764366286088e-18 
 2011       3.113753893831e-11       1.089579621024e-12      -2.391608512767e-12       6.219170048504e-15       3.634875740570e-16       1.082750255697e-16      -9.653449244885e-18 
 2012       3.113634288820e-11       1.082479911543e-12      -2.385341292737e-12       6.213228362818e-15       3.627526565673e-16       1.081848526706e-16      -9.544231840876e-18 
 2013       3.113466631954e-11       1.075392833333e-12      -2.378718571274e-12       6.207295297175e-15       3.620195510176e-16       1.080910623352e-16      -9.436600451432e-18 
 2014       3.113249494864e-11       1.068320081379e-12      -2.371744972356e-12       6.201370444112e-15       3.612882532645e-16       1.079934502385e-16      -9.330440985880e-18 
 2015       3.112981443913e-11       1.061263357193e-12      -2.364425141397e-12       6.195453394355e-15       3.605587591208e-16       1.078918112738e-16      -9.225638884919e-18 
 2016       3.112661040185e-11       1.054224368827e-12      -2.356763745267e-12       6.189543736816e-15       3.598310643552e-16       1.077859395523e-16      -9.122079120030e-18 
 2017       3.112286839481e-11       1.047204830874e-12      -2.348765472327e-12       6.183641058595e-15       3.591051646926e-16       1.076756284018e-16      -9.019646192887e-18 
 2018       3.111857392310e-11       1.040206464485e-12      -2.340435032455e-12       6.177744944970e-15       3.583810558139e-16       1.075606703660e-16      -8.918224134771e-18 
 2019       3.111371243886e-11       1.033230997368e-12      -2.331777157072e-12       6.171854979403e-15       3.576587333555e-16       1.074408572033e-16      -8.817696505980e-18 
 2020       3.110826934119e-11       1.026280163802e-12      -2.322796599171e-12       6.165970743532e-15       3.569381929100e-16       1.073159798861e-16      -8.717946395244e-18 
 2021       3.110222997608e-11       1.019355704642e-12      -2.313498133346e-12       6.160091817170e-15       3.562194300255e-16       1.071858285995e-16      -8.618856419131e-18 
 2022       3.109557963639e-11       1.012459367331e-12      -2.303886555817e-12       6.154217778305e-15       3.555024402058e-16       1.070501927408e-16      -8.520308721467e-18 
 2023       3.108830356174e-11       1.005592905901e-12      -2.293966684461e-12       6.148348203092e-15       3.547872189104e-16       1.069088609181e-16      -8.422184972738e-18 
 2024       3.108038693846e-11       9.987580809880e-13      -2.283743358837e-12       6.142482665858e-15       3.540737615543e-16       1.067616209496e-16      -8.324366369513e-18 
 2025       3.107181489954e-11       9.919566598358e-13      -2.273221440218e-12       6.136620739094e-15       3.533620635079e-16       1.066082598626e-16      -8.226733633847e-18 
 2026       3.106257252455e-11       9.851904163057e-13      -2.262405811612e-12       6.130761993456e-15       3.526521200969e-16       1.064485638925e-16      -8.129167012697e-18 
 2027       3.105264483958e-11       9.784611308840e-13      -2.251301377797e-12       6.124905997760e-15       3.519439266025e-16       1.062823184817e-16      -8.031546277333e-18 
 2028       3.104201681718e-11       9.717705906900e-13      -2.239913065346e-12       6.119052318980e-15       3.512374782611e-16       1.061093082791e-16      -7.933750722749e-18 
 2029       3.103067337629e-11       9.651205894842e-13      -2.228245822651e-12       6.113200522250e-15       3.505327702643e-16       1.059293171387e-16      -7.835659167078e-18 
 2030       3.101859938220e-11       9.585129276760e-13      -2.216304619958e-12       6.107350170854e-15       3.498297977588e-16       1.057421281188e-16      -7.737149950999e-18 
 2031       3.100577964643e-11       9.519494123320e-13      -2.204094449391e-12       6.101500826230e-15       3.491285558463e-16       1.055475234809e-16      -7.638100937156e-18 
 2032       3.099219892674e-11       9.454318571839e-13      -2.191620324977e-12       6.095652047967e-15       3.484290395835e-16       1.053452846890e-16      -7.538389509560e-18 
 2033       3.097784192700e-11       9.389620826361e-13      -2.178887282681e-12       6.089803393798e-15       3.477312439821e-16       1.051351924087e-16      -7.437892573011e-18 
 2034       3.096269329718e-11       9.325419157746e-13      -2.165900380427e-12       6.083954419602e-15       3.470351640085e-16       1.049170265056e-16      -7.336486552503e-18 
 2035       3.094673763324e-11       9.261731903740e-13      -2.152664698129e-12       6.078104679401e-15       3.463407945840e-16       1.046905660453e-16      -7.234047392639e-18 
 2036       3.092995947710e-11       9.198577469062e-13      -2.139185337720e-12       6.072253725357e-15       3.456481305846e-16       1.044555892915e-16      -7.130450557043e-18 
 2037       3.091234331656e-11       9.135974325479e-13      -2.125467423177e-12       6.066401107768e-15       3.449571668408e-16       1.042118737059e-16      -7.025571027768e-18 
 2038       3.089387358524e-11       9.073941011891e-13      -2.111516100549e-12       6.060546375070e-15       3.442678981379e-16       1.039591959464e-16      -6.919283304715e-18 
 2039       3.087453466251e-11       9.012496134406e-13      -2.097336537989e-12       6.054689073830e-15       3.435803192154e-16       1.036973318670e-16      -6.811461405038e-18 
 2040       3.085431087344e-11       8.951658366425e-13      -2.082933925776e-12       6.048828748747e-15       3.428944247676e-16       1.034260565161e-16      -6.701978862561e-18 
 2041       3.083318648872e-11       8.891446448717e-13      -2.068313476347e-12       6.042964942646e-15       3.422102094428e-16       1.031451441361e-16      -6.590708727185e-18 
 2042       3.081114572463e-11       8.831879189501e-13      -2.053480424323e-12       6.037097196481e-15       3.415276678439e-16       1.028543681619e-16      -6.477523564304e-18 
 2043       3.078817274292e-11       8.772975464528e-13      -2.038440026537e-12       6.031225049327e-15       3.408467945278e-16       1.025535012205e-16      -6.362295454216e-18 
 2044       3.076425165078e-11       8.714754217158e-13      -2.023197562065e-12       6.025348038381e-15       3.401675840057e-16       1.022423151297e-16      -6.244895991534e-18 
 2045       3.073936650079e-11       8.657234458441e-13      -2.007758332246e-12       6.019465698961e-15       3.394900307429e-16       1.019205808971e-16      -6.125196284597e-18 
 2046       3.071350129083e-11       8.600435267198e-13      -1.992127660719e-12       6.013577564497e-15       3.388141291586e-16       1.015880687196e-16      -6.003066954885e-18 
 2047       3.068663996402e-11       8.544375790099e-13      -1.976310893444e-12       6.007683166537e-15       3.381398736260e-16       1.012445479818e-16      -5.878378136428e-18 
 2048       3.065876941995e-11       8.489072782612e-13      -1.960313500468e-12       6.001782082744e-15       3.374672587789e-16       1.008898899238e-16      -5.751041507152e-18 
 2049       3.062988857198e-11       8.434533212474e-13      -1.944141381943e-12       5.995874081283e-15       3.367962804341e-16       1.005243764475e-16      -5.621136712462e-18 
 2050       3.059999935452e-11       8.380761603515e-13      -1.927800564348e-12       5.989958977462e-15       3.361269346753e-16       1.001483935153e-16      -5.488785844052e-18 
 2051       3.056910371769e-11       8.327762489998e-13      -1.911297098988e-12       5.984036585821e-15       3.354592175471e-16       9.976232868414e-17      -5.354111490623e-18 
 2052       3.053720362728e-11       8.275540416635e-13      -1.894637062020e-12       5.978106720130e-15       3.347931250550e-16       9.936657110765e-17      -5.217236738493e-18 
 2053       3.050430106486e-11       8.224099938590e-13      -1.877826554486e-12       5.972169193392e-15       3.341286531651e-16       9.896151153790e-17      -5.078285172213e-18 
 2054       3.047039802773e-11       8.173445621493e-13      -1.860871702345e-12       5.966223817834e-15       3.334657978045e-16       9.854754232754e-17      -4.937380875180e-18 
 2055       3.043549652897e-11       8.123582041448e-13      -1.843778656501e-12       5.960270404915e-15       3.328045548605e-16       9.812505743168e-17      -4.794648430252e-18 
 2056       3.039959859746e-11       8.074513785041e-13      -1.826553592835e-12       5.954308765319e-15       3.321449201815e-16       9.769445240993e-17      -4.650212920361e-18 
 2057       3.036270627790e-11       8.026245449354e-13      -1.809202712239e-12       5.948338708954e-15       3.314868895760e-16       9.725612442834e-17      -4.504199929126e-18 
 2058       3.032482163083e-11       7.978781641970e-13      -1.791732240640e-12       5.942360044957e-15       3.308304588132e-16       9.681047226139e-17      -4.356735541468e-18 
 2059       3.028594673267e-11       7.932126980986e-13      -1.774148429037e-12       5.936372581685e-15       3.301756236226e-16       9.635789629399e-17      -4.207946344225e-18 
 2060       3.024608367571e-11       7.886286095020e-13      -1.756457553527e-12       5.930376126721e-15       3.295223796940e-16       9.589879852342e-17      -4.057959426763e-18 
 2061       3.020523456816e-11       7.841263623224e-13      -1.738665915340e-12       5.924370486868e-15       3.288707226777e-16       9.543358256135e-17      -3.906902381593e-18 
 2062       3.016340153417e-11       7.797064215289e-13      -1.720779840867e-12       5.918355468151e-15       3.282206481839e-16       9.496265363577e-17      -3.754903304980e-18 
 2063       3.012058671384e-11       7.753692531460e-13      -1.702805681690e-12       5.912330875813e-15       3.275721517833e-16       9.448641859304e-17      -3.602090797564e-18 
 2064       3.007679226323e-11       7.711153242540e-13      -1.684749814616e-12       5.906296514318e-15       3.269252290065e-16       9.400528589977e-17      -3.448593964968e-18 
 2065       3.003202035443e-11       7.669451029905e-13      -1.666618641706e-12       5.900252187348e-15       3.262798753442e-16       9.351966564490e-17      -3.294542418414e-18 
 2066       2.998627317552e-11       7.628590585510e-13      -1.648418590305e-12       5.894197697802e-15       3.256360862471e-16       9.302996954161e-17      -3.140066275335e-18 
 2067       2.993955293066e-11       7.588576611901e-13      -1.630156113073e-12       5.888132847792e-15       3.249938571258e-16       9.253661092931e-17      -2.985296159994e-18 
 2068       2.989186184005e-11       7.549413822221e-13      -1.611837688016e-12       5.882057438650e-15       3.243531833508e-16       9.204000477565e-17      -2.830363204092e-18 
 2069       2.984320213999e-11       7.511106940224e-13      -1.593469818519e-12       5.875971270918e-15       3.237140602523e-16       9.154056767848e-17      -2.675399047384e-18 
 2070       2.979357608288e-11       7.473660700283e-13      -1.575059033372e-12       5.869874144354e-15       3.230764831205e-16       9.103871786779e-17      -2.520535838295e-18 
 2071       2.974298593728e-11       7.437079847398e-13      -1.556611886805e-12       5.863765857925e-15       3.224404472049e-16       9.053487520778e-17      -2.365906234529e-18 
 2072       2.969143398787e-11       7.401369137209e-13      -1.538134958517e-12       5.857646209812e-15       3.218059477150e-16       9.002946119873e-17      -2.211643403688e-18 
 2073       2.963892253553e-11       7.366533336001e-13      -1.519634853707e-12       5.851514997404e-15       3.211729798197e-16       8.952289897906e-17      -2.057881023884e-18 
 2074       2.958545389734e-11       7.332577220719e-13      -1.501118203104e-12       5.845372017301e-15       3.205415386475e-16       8.901561332728e-17      -1.904753284350e-18 
 2075       2.953103040659e-11       7.299505578974e-13      -1.482591662998e-12       5.839217065311e-15       3.199116192861e-16       8.850803066396e-17      -1.752394886059e-18 
 2076       2.947565441284e-11       7.267323209053e-13      -1.464061915274e-12       5.833049936447e-15       3.192832167829e-16       8.800057905372e-17      -1.600941042333e-18 
 2077       2.941932828190e-11       7.236034919929e-13      -1.445535667436e-12       5.826870424930e-15       3.186563261445e-16       8.749368820721e-17      -1.450527479462e-18 
 2078       2.936205439586e-11       7.205645531272e-13      -1.427019652645e-12       5.820678324186e-15       3.180309423367e-16       8.698778948308e-17      -1.301290437311e-18 
 2079       2.930383515314e-11       7.176159873458e-13      -1.408520629743e-12       5.814473426846e-15       3.174070602846e-16       8.648331588996e-17      -1.153366669941e-18 
 2080       2.924467296849e-11       7.147582787576e-13      -1.390045383291e-12       5.808255524742e-15       3.167846748725e-16       8.598070208846e-17      -1.006893446218e-18 
 2081       2.918457027301e-11       7.119919125442e-13      -1.371600723592e-12       5.802024408910e-15       3.161637809437e-16       8.548038439309e-17      -8.620085504287e-19 
 2082       2.912352951418e-11       7.093173749605e-13      -1.353193486730e-12       5.795779869588e-15       3.155443733005e-16       8.498280077432e-17      -7.188502828949e-19 
 2083       2.906155315590e-11       7.067351533359e-13      -1.334830534591e-12       5.789521696213e-15       3.149264467043e-16       8.448839086051e-17      -5.775574605856e-19 
 2084       2.899864367846e-11       7.042457360752e-13      -1.316518754905e-12       5.783249677421e-15       3.143099958753e-16       8.399759593987e-17      -4.382694177324e-19 
 2085       2.893480357862e-11       7.018496126594e-13      -1.298265061266e-12       5.776963601046e-15       3.136950154925e-16       8.351085896249e-17      -3.011260064427e-19 
 2086       2.887003536960e-11       6.995472736469e-13      -1.280076393171e-12       5.770663254123e-15       3.130815001940e-16       8.302862454228e-17      -1.662675973135e-19 
 2087       2.880434346401e-11       6.973389987523e-13      -1.261959229491e-12       5.764348474365e-15       3.124694449343e-16       8.255123335137e-17      -3.380677267152e-20 
 2088       2.873773983693e-11       6.952242194557e-13      -1.243918125116e-12       5.758019305025e-15       3.118588460612e-16       8.207860448970e-17       9.625681195334e-20 
 2089       2.867023840261e-11       6.932021519252e-13      -1.225957164108e-12       5.751675841123e-15       3.112497002469e-16       8.161055089154e-17       2.239518852261e-19 
 2090       2.860185313522e-11       6.912720085273e-13      -1.208080445343e-12       5.745318178058e-15       3.106420041301e-16       8.114688472992e-17       3.493073070140e-19 
 2091       2.853259806895e-11       6.894329978227e-13      -1.190292082528e-12       5.738946411610e-15       3.100357543165e-16       8.068741741570e-17       4.723520685521e-19 
 2092       2.846248729806e-11       6.876843245613e-13      -1.172596204220e-12       5.732560637937e-15       3.094309473783e-16       8.023195959662e-17       5.931152926088e-19 
 2093       2.839153497698e-11       6.860251896772e-13      -1.154996953837e-12       5.726160953581e-15       3.088275798545e-16       7.978032115639e-17       7.116262336521e-19 
 2094       2.831975532036e-11       6.844547902839e-13      -1.137498489683e-12       5.719747455464e-15       3.082256482506e-16       7.933231121376e-17       8.279142780144e-19 
 2095       2.824716260317e-11       6.829723196694e-13      -1.120104984962e-12       5.713320240888e-15       3.076251490387e-16       7.888773812156e-17       9.420089440589e-19 
 2096       2.817377116076e-11       6.815769672914e-13      -1.102820627794e-12       5.706879407541e-15       3.070260786575e-16       7.844640946581e-17       1.053939882345e-18 
 2097       2.809959538892e-11       6.802679187723e-13      -1.085649621234e-12       5.700425053490e-15       3.064284335119e-16       7.800813206478e-17       1.163736875794e-18 
 2098       2.802464974397e-11       6.790443558946e-13      -1.068596183291e-12       5.693957277187e-15       3.058322099735e-16       7.757271196804e-17       1.271429839854e-18 
 2099       2.794894874286e-11       6.779054565957e-13      -1.051664546942e-12       5.687476177467e-15       3.052374043800e-16       7.713995445556e-17       1.377048822667e-18 
 2100       2.787250696317e-11       6.768503949631e-13      -1.034858960151e-12       5.680981853549e-15       3.046440130356e-16       7.670966403676e-17       1.480624005234e-18 
 2101       2.779533904328e-11       6.758783412296e-13      -1.018183685886e-12       5.674474405037e-15       3.040520322107e-16       7.628164444956e-17       1.582185701580e-18 
 2102       2.771745968235e-11       6.749884617687e-13      -1.001643002136e-12       5.667953931919e-15       3.034614581417e-16       7.585569865952e-17       1.681764358921e-18 
 2103       2.763888364048e-11       6.741799190891e-13      -9.852412019312e-13       5.661420534568e-15       3.028722870316e-16       7.543162885884e-17       1.779390557828e-18 
 2104       2.755962573872e-11       6.734518718304e-13      -9.689825933559e-13       5.654874313743e-15       3.022845150490e-16       7.500923646545e-17       1.875095012393e-18 
 2105       2.747970085917e-11       6.728034747580e-13      -9.528714995687e-13       5.648315370590e-15       3.016981383289e-16       7.458832212211e-17       1.968908570396e-18 
 2106       2.739912394505e-11       6.722338787580e-13      -9.369122588192e-13       5.641743806640e-15       3.011131529722e-16       7.416868569544e-17       2.060862213471e-18 
 2107       2.731791000079e-11       6.717422308328e-13      -9.211092244651e-13       5.635159723813e-15       3.005295550457e-16       7.375012627501e-17       2.150987057268e-18 
 2108       2.723607409207e-11       6.713276740960e-13      -9.054667649899e-13       5.628563224414e-15       2.999473405822e-16       7.333244217242e-17       2.239314351623e-18 
 2109       2.715363134593e-11       6.709893477675e-13      -8.899892640200e-13       5.621954411138e-15       2.993665055804e-16       7.291543092034e-17       2.325875480721e-18 
 2110       2.707059695083e-11       6.707263871685e-13      -8.746811203422e-13       5.615333387067e-15       2.987870460045e-16       7.249888927160e-17       2.410701963263e-18 
 2111       2.698698615669e-11       6.705379237169e-13      -8.595467479210e-13       5.608700255671e-15       2.982089577849e-16       7.208261319829e-17       2.493825452631e-18 
 2112       2.690281427505e-11       6.704230849224e-13      -8.445905759159e-13       5.602055120813e-15       2.976322368174e-16       7.166639789076e-17       2.575277737054e-18 
 2113       2.681809667904e-11       6.703809943813e-13      -8.298170486987e-13       5.595398086740e-15       2.970568789635e-16       7.125003775674e-17       2.655090739772e-18 
 2114       2.673284880354e-11       6.704107717721e-13      -8.152306258712e-13       5.588729258094e-15       2.964828800504e-16       7.083332642042e-17       2.733296519206e-18 
